date,new_cases,new_deaths,total_cases,total_deaths,continent
2022-03-30,0.0,0.0,64376.0,834.0,Oceania
2022-03-31,0.0,0.0,64376.0,834.0,Oceania
2022-04-01,0.0,0.0,64376.0,834.0,Oceania
2022-04-02,0.0,0.0,64376.0,834.0,Oceania
2022-04-03,41.0,0.0,64417.0,834.0,Oceania
2022-04-04,0.0,0.0,64417.0,834.0,Oceania
2022-04-05,0.0,0.0,64417.0,834.0,Oceania
2022-04-06,0.0,0.0,64417.0,834.0,Oceania
2022-04-07,0.0,0.0,64417.0,834.0,Oceania
2022-04-08,0.0,0.0,64417.0,834.0,Oceania
2022-04-09,0.0,0.0,64417.0,834.0,Oceania
2022-04-10,75.0,0.0,64492.0,834.0,Oceania
2022-04-11,0.0,0.0,64492.0,834.0,Oceania
2022-04-12,0.0,0.0,64492.0,834.0,Oceania
2022-04-13,0.0,0.0,64492.0,834.0,Oceania
2022-04-14,0.0,0.0,64492.0,834.0,Oceania
2022-04-15,0.0,0.0,64492.0,834.0,Oceania
2022-04-16,0.0,0.0,64492.0,834.0,Oceania
2022-04-17,10.0,28.0,64502.0,862.0,Oceania
2022-04-18,0.0,0.0,64502.0,862.0,Oceania
2022-04-19,0.0,0.0,64502.0,862.0,Oceania
2022-04-20,0.0,0.0,64502.0,862.0,Oceania
2022-04-21,0.0,0.0,64502.0,862.0,Oceania
2022-04-22,0.0,0.0,64502.0,862.0,Oceania
2022-04-23,0.0,0.0,64502.0,862.0,Oceania
2022-04-24,22.0,0.0,64524.0,862.0,Oceania
2022-04-25,0.0,0.0,64524.0,862.0,Oceania
2022-04-26,0.0,0.0,64524.0,862.0,Oceania
2022-04-27,0.0,0.0,64524.0,862.0,Oceania
2022-04-28,0.0,0.0,64524.0,862.0,Oceania
2022-04-29,0.0,0.0,64524.0,862.0,Oceania
2022-04-30,0.0,0.0,64524.0,862.0,Oceania
2022-05-01,110.0,0.0,64634.0,862.0,Oceania
2022-05-02,0.0,0.0,64634.0,862.0,Oceania
2022-05-03,0.0,0.0,64634.0,862.0,Oceania
2022-05-04,0.0,0.0,64634.0,862.0,Oceania
2022-05-05,0.0,0.0,64634.0,862.0,Oceania
2022-05-06,0.0,0.0,64634.0,862.0,Oceania
2022-05-07,0.0,0.0,64634.0,862.0,Oceania
2022-05-08,65.0,0.0,64699.0,862.0,Oceania
2022-05-09,0.0,0.0,64699.0,862.0,Oceania
2022-05-10,0.0,0.0,64699.0,862.0,Oceania
2022-05-11,0.0,0.0,64699.0,862.0,Oceania
2022-05-12,0.0,0.0,64699.0,862.0,Oceania
2022-05-13,0.0,0.0,64699.0,862.0,Oceania
2022-05-14,0.0,0.0,64699.0,862.0,Oceania
2022-05-15,74.0,0.0,64773.0,862.0,Oceania
2022-05-16,0.0,0.0,64773.0,862.0,Oceania
2022-05-17,0.0,0.0,64773.0,862.0,Oceania
2022-05-18,0.0,0.0,64773.0,862.0,Oceania
2022-05-19,0.0,0.0,64773.0,862.0,Oceania
2022-05-20,0.0,0.0,64773.0,862.0,Oceania
2022-05-21,0.0,0.0,64773.0,862.0,Oceania
2022-05-22,68.0,0.0,64841.0,862.0,Oceania
2022-05-23,0.0,0.0,64841.0,862.0,Oceania
2022-05-24,0.0,0.0,64841.0,862.0,Oceania
2022-05-25,0.0,0.0,64841.0,862.0,Oceania
2022-05-26,0.0,0.0,64841.0,862.0,Oceania
2022-05-27,0.0,0.0,64841.0,862.0,Oceania
2022-05-28,0.0,0.0,64841.0,862.0,Oceania
2022-05-29,100.0,1.0,64941.0,863.0,Oceania
2022-05-30,0.0,0.0,64941.0,863.0,Oceania
2022-05-31,0.0,0.0,64941.0,863.0,Oceania
2022-06-01,0.0,0.0,64941.0,863.0,Oceania
2022-06-02,0.0,0.0,64941.0,863.0,Oceania
2022-06-03,0.0,0.0,64941.0,863.0,Oceania
2022-06-04,0.0,0.0,64941.0,863.0,Oceania
2022-06-05,121.0,1.0,65062.0,864.0,Oceania
2022-06-06,0.0,0.0,65062.0,864.0,Oceania
2022-06-07,0.0,0.0,65062.0,864.0,Oceania
2022-06-08,0.0,0.0,65062.0,864.0,Oceania
2022-06-09,0.0,0.0,65062.0,864.0,Oceania
2022-06-10,0.0,0.0,65062.0,864.0,Oceania
2022-06-11,0.0,0.0,65062.0,864.0,Oceania
2022-06-12,95.0,1.0,65157.0,865.0,Oceania
2022-06-13,0.0,0.0,65157.0,865.0,Oceania
2022-06-14,0.0,0.0,65157.0,865.0,Oceania
2022-06-15,0.0,0.0,65157.0,865.0,Oceania
2022-06-16,0.0,0.0,65157.0,865.0,Oceania
2022-06-17,0.0,0.0,65157.0,865.0,Oceania
2022-06-18,0.0,0.0,65157.0,865.0,Oceania
2022-06-19,109.0,0.0,65266.0,865.0,Oceania
2022-06-20,0.0,0.0,65266.0,865.0,Oceania
2022-06-21,0.0,0.0,65266.0,865.0,Oceania
2022-06-22,0.0,0.0,65266.0,865.0,Oceania
2022-06-23,0.0,0.0,65266.0,865.0,Oceania
2022-06-24,0.0,0.0,65266.0,865.0,Oceania
2022-06-25,0.0,0.0,65266.0,865.0,Oceania
2022-06-26,197.0,0.0,65463.0,865.0,Oceania
2022-06-27,0.0,0.0,65463.0,865.0,Oceania
2022-06-28,0.0,0.0,65463.0,865.0,Oceania
2022-06-29,0.0,0.0,65463.0,865.0,Oceania
2022-06-30,0.0,0.0,65463.0,865.0,Oceania
2022-07-01,0.0,0.0,65463.0,865.0,Oceania
2022-07-02,0.0,0.0,65463.0,865.0,Oceania
2022-07-03,250.0,1.0,65713.0,866.0,Oceania
2022-07-04,0.0,0.0,65713.0,866.0,Oceania
2022-07-05,0.0,0.0,65713.0,866.0,Oceania
2022-07-06,0.0,0.0,65713.0,866.0,Oceania
2022-07-07,0.0,0.0,65713.0,866.0,Oceania
2022-07-08,0.0,0.0,65713.0,866.0,Oceania
2022-07-09,0.0,0.0,65713.0,866.0,Oceania
2022-07-10,403.0,3.0,66116.0,869.0,Oceania
2022-07-11,0.0,0.0,66116.0,869.0,Oceania
2022-07-12,0.0,0.0,66116.0,869.0,Oceania
2022-07-13,0.0,0.0,66116.0,869.0,Oceania
2022-07-14,0.0,0.0,66116.0,869.0,Oceania
2022-07-15,0.0,0.0,66116.0,869.0,Oceania
2022-07-16,0.0,0.0,66116.0,869.0,Oceania
2022-07-17,591.0,1.0,66707.0,870.0,Oceania
2022-07-18,0.0,0.0,66707.0,870.0,Oceania
2022-07-19,0.0,0.0,66707.0,870.0,Oceania
2022-07-20,0.0,0.0,66707.0,870.0,Oceania
2022-07-21,0.0,0.0,66707.0,870.0,Oceania
2022-07-22,0.0,0.0,66707.0,870.0,Oceania
2022-07-23,0.0,0.0,66707.0,870.0,Oceania
2022-07-24,480.0,0.0,67187.0,870.0,Oceania
2022-07-25,0.0,0.0,67187.0,870.0,Oceania
2022-07-26,0.0,0.0,67187.0,870.0,Oceania
2022-07-27,0.0,0.0,67187.0,870.0,Oceania
2022-07-28,0.0,0.0,67187.0,870.0,Oceania
2022-07-29,0.0,0.0,67187.0,870.0,Oceania
2022-07-30,0.0,0.0,67187.0,870.0,Oceania
2022-07-31,362.0,3.0,67549.0,873.0,Oceania
2022-08-01,0.0,0.0,67549.0,873.0,Oceania
2022-08-02,0.0,0.0,67549.0,873.0,Oceania
2022-08-03,0.0,0.0,67549.0,873.0,Oceania
2022-08-04,0.0,0.0,67549.0,873.0,Oceania
2022-08-05,0.0,0.0,67549.0,873.0,Oceania
2022-08-06,0.0,0.0,67549.0,873.0,Oceania
2022-08-07,254.0,1.0,67803.0,874.0,Oceania
2022-08-08,0.0,0.0,67803.0,874.0,Oceania
2022-08-09,0.0,0.0,67803.0,874.0,Oceania
2022-08-10,0.0,0.0,67803.0,874.0,Oceania
2022-08-11,0.0,0.0,67803.0,874.0,Oceania
2022-08-12,0.0,0.0,67803.0,874.0,Oceania
2022-08-13,0.0,0.0,67803.0,874.0,Oceania
2022-08-14,119.0,1.0,67922.0,875.0,Oceania
2022-08-15,0.0,0.0,67922.0,875.0,Oceania
2022-08-16,0.0,0.0,67922.0,875.0,Oceania
2022-08-17,0.0,0.0,67922.0,875.0,Oceania
2022-08-18,0.0,0.0,67922.0,875.0,Oceania
2022-08-19,0.0,0.0,67922.0,875.0,Oceania
2022-08-20,0.0,0.0,67922.0,875.0,Oceania
2022-08-21,106.0,2.0,68028.0,877.0,Oceania
2022-08-22,0.0,0.0,68028.0,877.0,Oceania
2022-08-23,0.0,0.0,68028.0,877.0,Oceania
2022-08-24,0.0,0.0,68028.0,877.0,Oceania
2022-08-25,0.0,0.0,68028.0,877.0,Oceania
2022-08-26,0.0,0.0,68028.0,877.0,Oceania
2022-08-27,0.0,0.0,68028.0,877.0,Oceania
2022-08-28,88.0,1.0,68116.0,878.0,Oceania
2022-08-29,0.0,0.0,68116.0,878.0,Oceania
2022-08-30,0.0,0.0,68116.0,878.0,Oceania
2022-08-31,0.0,0.0,68116.0,878.0,Oceania
2022-09-01,0.0,0.0,68116.0,878.0,Oceania
2022-09-02,0.0,0.0,68116.0,878.0,Oceania
2022-09-03,0.0,0.0,68116.0,878.0,Oceania
2022-09-04,61.0,0.0,68177.0,878.0,Oceania
2022-09-05,0.0,0.0,68177.0,878.0,Oceania
2022-09-06,0.0,0.0,68177.0,878.0,Oceania
2022-09-07,0.0,0.0,68177.0,878.0,Oceania
2022-09-08,0.0,0.0,68177.0,878.0,Oceania
2022-09-09,0.0,0.0,68177.0,878.0,Oceania
2022-09-10,0.0,0.0,68177.0,878.0,Oceania
2022-09-11,29.0,0.0,68206.0,878.0,Oceania
2022-09-12,0.0,0.0,68206.0,878.0,Oceania
2022-09-13,0.0,0.0,68206.0,878.0,Oceania
2022-09-14,0.0,0.0,68206.0,878.0,Oceania
2022-09-15,0.0,0.0,68206.0,878.0,Oceania
2022-09-16,0.0,0.0,68206.0,878.0,Oceania
2022-09-17,0.0,0.0,68206.0,878.0,Oceania
2022-09-18,15.0,0.0,68221.0,878.0,Oceania
2022-09-19,0.0,0.0,68221.0,878.0,Oceania
2022-09-20,0.0,0.0,68221.0,878.0,Oceania
2022-09-21,0.0,0.0,68221.0,878.0,Oceania
2022-09-22,0.0,0.0,68221.0,878.0,Oceania
2022-09-23,0.0,0.0,68221.0,878.0,Oceania
2022-09-24,0.0,0.0,68221.0,878.0,Oceania
2022-09-25,21.0,0.0,68242.0,878.0,Oceania
2022-09-26,0.0,0.0,68242.0,878.0,Oceania
2022-09-27,0.0,0.0,68242.0,878.0,Oceania
2022-09-28,0.0,0.0,68242.0,878.0,Oceania
2022-09-29,0.0,0.0,68242.0,878.0,Oceania
2022-09-30,0.0,0.0,68242.0,878.0,Oceania
2022-10-01,0.0,0.0,68242.0,878.0,Oceania
2022-10-02,3.0,0.0,68245.0,878.0,Oceania
2022-10-03,0.0,0.0,68245.0,878.0,Oceania
2022-10-04,0.0,0.0,68245.0,878.0,Oceania
2022-10-05,0.0,0.0,68245.0,878.0,Oceania
2022-10-06,0.0,0.0,68245.0,878.0,Oceania
2022-10-07,0.0,0.0,68245.0,878.0,Oceania
2022-10-08,0.0,0.0,68245.0,878.0,Oceania
2022-10-09,0.0,0.0,68245.0,878.0,Oceania
2022-10-10,0.0,0.0,68245.0,878.0,Oceania
2022-10-11,0.0,0.0,68245.0,878.0,Oceania
2022-10-12,0.0,0.0,68245.0,878.0,Oceania
2022-10-13,0.0,0.0,68245.0,878.0,Oceania
2022-10-14,0.0,0.0,68245.0,878.0,Oceania
2022-10-15,0.0,0.0,68245.0,878.0,Oceania
2022-10-16,3.0,0.0,68248.0,878.0,Oceania
2022-10-17,0.0,0.0,68248.0,878.0,Oceania
2022-10-18,0.0,0.0,68248.0,878.0,Oceania
2022-10-19,0.0,0.0,68248.0,878.0,Oceania
2022-10-20,0.0,0.0,68248.0,878.0,Oceania
2022-10-21,0.0,0.0,68248.0,878.0,Oceania
2022-10-22,0.0,0.0,68248.0,878.0,Oceania
2022-10-23,9.0,0.0,68257.0,878.0,Oceania
2022-10-24,0.0,0.0,68257.0,878.0,Oceania
2022-10-25,0.0,0.0,68257.0,878.0,Oceania
2022-10-26,0.0,0.0,68257.0,878.0,Oceania
2022-10-27,0.0,0.0,68257.0,878.0,Oceania
2022-10-28,0.0,0.0,68257.0,878.0,Oceania
2022-10-29,0.0,0.0,68257.0,878.0,Oceania
2022-10-30,7.0,0.0,68264.0,878.0,Oceania
2022-10-31,0.0,0.0,68264.0,878.0,Oceania
2022-11-01,0.0,0.0,68264.0,878.0,Oceania
2022-11-02,0.0,0.0,68264.0,878.0,Oceania
2022-11-03,0.0,0.0,68264.0,878.0,Oceania
2022-11-04,0.0,0.0,68264.0,878.0,Oceania
2022-11-05,0.0,0.0,68264.0,878.0,Oceania
2022-11-06,6.0,0.0,68270.0,878.0,Oceania
2022-11-07,0.0,0.0,68270.0,878.0,Oceania
2022-11-08,0.0,0.0,68270.0,878.0,Oceania
2022-11-09,0.0,0.0,68270.0,878.0,Oceania
2022-11-10,0.0,0.0,68270.0,878.0,Oceania
2022-11-11,0.0,0.0,68270.0,878.0,Oceania
2022-11-12,0.0,0.0,68270.0,878.0,Oceania
2022-11-13,17.0,0.0,68287.0,878.0,Oceania
2022-11-14,0.0,0.0,68287.0,878.0,Oceania
2022-11-15,0.0,0.0,68287.0,878.0,Oceania
2022-11-16,0.0,0.0,68287.0,878.0,Oceania
2022-11-17,0.0,0.0,68287.0,878.0,Oceania
2022-11-18,0.0,0.0,68287.0,878.0,Oceania
2022-11-19,0.0,0.0,68287.0,878.0,Oceania
2022-11-20,20.0,0.0,68307.0,878.0,Oceania
2022-11-21,0.0,0.0,68307.0,878.0,Oceania
2022-11-22,0.0,0.0,68307.0,878.0,Oceania
2022-11-23,0.0,0.0,68307.0,878.0,Oceania
2022-11-24,0.0,0.0,68307.0,878.0,Oceania
2022-11-25,0.0,0.0,68307.0,878.0,Oceania
2022-11-26,0.0,0.0,68307.0,878.0,Oceania
2022-11-27,68.0,0.0,68375.0,878.0,Oceania
2022-11-28,0.0,0.0,68375.0,878.0,Oceania
2022-11-29,0.0,0.0,68375.0,878.0,Oceania
2022-11-30,0.0,0.0,68375.0,878.0,Oceania
2022-12-01,0.0,0.0,68375.0,878.0,Oceania
2022-12-02,0.0,0.0,68375.0,878.0,Oceania
2022-12-03,0.0,0.0,68375.0,878.0,Oceania
2022-12-04,76.0,0.0,68451.0,878.0,Oceania
2022-12-05,0.0,0.0,68451.0,878.0,Oceania
2022-12-06,0.0,0.0,68451.0,878.0,Oceania
2022-12-07,0.0,0.0,68451.0,878.0,Oceania
2022-12-08,0.0,0.0,68451.0,878.0,Oceania
2022-12-09,0.0,0.0,68451.0,878.0,Oceania
2022-12-10,0.0,0.0,68451.0,878.0,Oceania
2022-12-11,102.0,0.0,68553.0,878.0,Oceania
2022-12-12,0.0,0.0,68553.0,878.0,Oceania
2022-12-13,0.0,0.0,68553.0,878.0,Oceania
2022-12-14,0.0,0.0,68553.0,878.0,Oceania
2022-12-15,0.0,0.0,68553.0,878.0,Oceania
2022-12-16,0.0,0.0,68553.0,878.0,Oceania
2022-12-17,0.0,0.0,68553.0,878.0,Oceania
2022-12-18,72.0,0.0,68625.0,878.0,Oceania
2022-12-19,0.0,0.0,68625.0,878.0,Oceania
2022-12-20,0.0,0.0,68625.0,878.0,Oceania
2022-12-21,0.0,0.0,68625.0,878.0,Oceania
2022-12-22,0.0,0.0,68625.0,878.0,Oceania
2022-12-23,0.0,0.0,68625.0,878.0,Oceania
2022-12-24,0.0,0.0,68625.0,878.0,Oceania
2022-12-25,77.0,3.0,68702.0,881.0,Oceania
2022-12-26,0.0,0.0,68702.0,881.0,Oceania
2022-12-27,0.0,0.0,68702.0,881.0,Oceania
2022-12-28,0.0,0.0,68702.0,881.0,Oceania
2022-12-29,0.0,0.0,68702.0,881.0,Oceania
2022-12-30,0.0,0.0,68702.0,881.0,Oceania
2022-12-31,0.0,0.0,68702.0,881.0,Oceania
2023-01-01,48.0,0.0,68750.0,881.0,Oceania
2023-01-02,0.0,0.0,68750.0,881.0,Oceania
2023-01-03,0.0,0.0,68750.0,881.0,Oceania
2023-01-04,0.0,0.0,68750.0,881.0,Oceania
2023-01-05,0.0,0.0,68750.0,881.0,Oceania
2023-01-06,0.0,0.0,68750.0,881.0,Oceania
2023-01-07,0.0,0.0,68750.0,881.0,Oceania
2023-01-08,21.0,2.0,68771.0,883.0,Oceania
2023-01-09,0.0,0.0,68771.0,883.0,Oceania
2023-01-10,0.0,0.0,68771.0,883.0,Oceania
2023-01-11,0.0,0.0,68771.0,883.0,Oceania
2023-01-12,0.0,0.0,68771.0,883.0,Oceania
2023-01-13,0.0,0.0,68771.0,883.0,Oceania
2023-01-14,0.0,0.0,68771.0,883.0,Oceania
2023-01-15,22.0,0.0,68793.0,883.0,Oceania
2023-01-16,0.0,0.0,68793.0,883.0,Oceania
2023-01-17,0.0,0.0,68793.0,883.0,Oceania
2023-01-18,0.0,0.0,68793.0,883.0,Oceania
2023-01-19,0.0,0.0,68793.0,883.0,Oceania
2023-01-20,0.0,0.0,68793.0,883.0,Oceania
2023-01-21,0.0,0.0,68793.0,883.0,Oceania
2023-01-22,15.0,0.0,68808.0,883.0,Oceania
2023-01-23,0.0,0.0,68808.0,883.0,Oceania
2023-01-24,0.0,0.0,68808.0,883.0,Oceania
2023-01-25,0.0,0.0,68808.0,883.0,Oceania
2023-01-26,0.0,0.0,68808.0,883.0,Oceania
2023-01-27,0.0,0.0,68808.0,883.0,Oceania
2023-01-28,0.0,0.0,68808.0,883.0,Oceania
2023-01-29,12.0,0.0,68820.0,883.0,Oceania
2023-01-30,0.0,0.0,68820.0,883.0,Oceania
2023-01-31,0.0,0.0,68820.0,883.0,Oceania
2023-02-01,0.0,0.0,68820.0,883.0,Oceania
2023-02-02,0.0,0.0,68820.0,883.0,Oceania
2023-02-03,0.0,0.0,68820.0,883.0,Oceania
2023-02-04,0.0,0.0,68820.0,883.0,Oceania
2023-02-05,28.0,0.0,68848.0,883.0,Oceania
2023-02-06,0.0,0.0,68848.0,883.0,Oceania
2023-02-07,0.0,0.0,68848.0,883.0,Oceania
2023-02-08,0.0,0.0,68848.0,883.0,Oceania
2023-02-09,0.0,0.0,68848.0,883.0,Oceania
2023-02-10,0.0,0.0,68848.0,883.0,Oceania
2023-02-11,0.0,0.0,68848.0,883.0,Oceania
2023-02-12,16.0,0.0,68864.0,883.0,Oceania
2023-02-13,0.0,0.0,68864.0,883.0,Oceania
2023-02-14,0.0,0.0,68864.0,883.0,Oceania
2023-02-15,0.0,0.0,68864.0,883.0,Oceania
2023-02-16,0.0,0.0,68864.0,883.0,Oceania
2023-02-17,0.0,0.0,68864.0,883.0,Oceania
2023-02-18,0.0,0.0,68864.0,883.0,Oceania
2023-02-19,12.0,0.0,68876.0,883.0,Oceania
2023-02-20,0.0,0.0,68876.0,883.0,Oceania
2023-02-21,0.0,0.0,68876.0,883.0,Oceania
2023-02-22,0.0,0.0,68876.0,883.0,Oceania
2023-02-23,0.0,0.0,68876.0,883.0,Oceania
2023-02-24,0.0,0.0,68876.0,883.0,Oceania
2023-02-25,0.0,0.0,68876.0,883.0,Oceania
2023-02-26,13.0,0.0,68889.0,883.0,Oceania
2023-02-27,0.0,0.0,68889.0,883.0,Oceania
2023-02-28,0.0,0.0,68889.0,883.0,Oceania
2023-03-01,0.0,0.0,68889.0,883.0,Oceania
2023-03-02,0.0,0.0,68889.0,883.0,Oceania
2023-03-03,0.0,0.0,68889.0,883.0,Oceania
2023-03-04,0.0,0.0,68889.0,883.0,Oceania
2023-03-05,8.0,0.0,68897.0,883.0,Oceania
2023-03-06,0.0,0.0,68897.0,883.0,Oceania
2023-03-07,0.0,0.0,68897.0,883.0,Oceania
2023-03-08,0.0,0.0,68897.0,883.0,Oceania
2023-03-09,0.0,0.0,68897.0,883.0,Oceania
2023-03-10,0.0,0.0,68897.0,883.0,Oceania
2023-03-11,0.0,0.0,68897.0,883.0,Oceania
2023-03-12,1.0,0.0,68898.0,883.0,Oceania
2023-03-13,0.0,0.0,68898.0,883.0,Oceania
2023-03-14,0.0,0.0,68898.0,883.0,Oceania
2023-03-15,0.0,0.0,68898.0,883.0,Oceania
2023-03-16,0.0,0.0,68898.0,883.0,Oceania
2023-03-17,0.0,0.0,68898.0,883.0,Oceania
2023-03-18,0.0,0.0,68898.0,883.0,Oceania
2023-03-19,6.0,0.0,68904.0,883.0,Oceania
2023-03-20,0.0,0.0,68904.0,883.0,Oceania
2023-03-21,0.0,0.0,68904.0,883.0,Oceania
2023-03-22,0.0,0.0,68904.0,883.0,Oceania
2023-03-23,0.0,0.0,68904.0,883.0,Oceania
2023-03-24,0.0,0.0,68904.0,883.0,Oceania
2023-03-25,0.0,0.0,68904.0,883.0,Oceania
2023-03-26,7.0,0.0,68911.0,883.0,Oceania
2023-03-27,0.0,0.0,68911.0,883.0,Oceania
2023-03-28,0.0,0.0,68911.0,883.0,Oceania
2023-03-29,0.0,0.0,68911.0,883.0,Oceania
2023-03-30,0.0,0.0,68911.0,883.0,Oceania
2023-03-31,0.0,0.0,68911.0,883.0,Oceania
2023-04-01,0.0,0.0,68911.0,883.0,Oceania
2023-04-02,3.0,0.0,68914.0,883.0,Oceania
2023-04-03,0.0,0.0,68914.0,883.0,Oceania
2023-04-04,0.0,0.0,68914.0,883.0,Oceania
2023-04-05,0.0,0.0,68914.0,883.0,Oceania
2023-04-06,0.0,0.0,68914.0,883.0,Oceania
2023-04-07,0.0,0.0,68914.0,883.0,Oceania
2023-04-08,0.0,0.0,68914.0,883.0,Oceania
2023-04-09,3.0,0.0,68917.0,883.0,Oceania
2023-04-10,0.0,0.0,68917.0,883.0,Oceania
2023-04-11,0.0,0.0,68917.0,883.0,Oceania
2023-04-12,0.0,0.0,68917.0,883.0,Oceania
2023-04-13,0.0,0.0,68917.0,883.0,Oceania
2023-04-14,0.0,0.0,68917.0,883.0,Oceania
2023-04-15,0.0,0.0,68917.0,883.0,Oceania
2023-04-16,1.0,0.0,68918.0,883.0,Oceania
2023-04-17,0.0,0.0,68918.0,883.0,Oceania
2023-04-18,0.0,0.0,68918.0,883.0,Oceania
2023-04-19,0.0,0.0,68918.0,883.0,Oceania
2023-04-20,0.0,0.0,68918.0,883.0,Oceania
2023-04-21,0.0,0.0,68918.0,883.0,Oceania
2023-04-22,0.0,0.0,68918.0,883.0,Oceania
2023-04-23,0.0,0.0,68918.0,883.0,Oceania
2023-04-24,0.0,0.0,68918.0,883.0,Oceania
2023-04-25,0.0,0.0,68918.0,883.0,Oceania
2023-04-26,0.0,0.0,68918.0,883.0,Oceania
2023-04-27,0.0,0.0,68918.0,883.0,Oceania
2023-04-28,0.0,0.0,68918.0,883.0,Oceania
2023-04-29,0.0,0.0,68918.0,883.0,Oceania
2023-04-30,3.0,0.0,68921.0,883.0,Oceania
2023-05-01,0.0,0.0,68921.0,883.0,Oceania
2023-05-02,0.0,0.0,68921.0,883.0,Oceania
2023-05-03,0.0,0.0,68921.0,883.0,Oceania
2023-05-04,0.0,0.0,68921.0,883.0,Oceania
2023-05-05,0.0,0.0,68921.0,883.0,Oceania
2023-05-06,0.0,0.0,68921.0,883.0,Oceania
2023-05-07,0.0,0.0,68921.0,883.0,Oceania
2023-05-08,0.0,0.0,68921.0,883.0,Oceania
2023-05-09,0.0,0.0,68921.0,883.0,Oceania
2023-05-10,0.0,0.0,68921.0,883.0,Oceania
2023-05-11,0.0,0.0,68921.0,883.0,Oceania
2023-05-12,0.0,0.0,68921.0,883.0,Oceania
2023-05-13,0.0,0.0,68921.0,883.0,Oceania
2023-05-14,0.0,0.0,68921.0,883.0,Oceania
2023-05-15,0.0,0.0,68921.0,883.0,Oceania
2023-05-16,0.0,0.0,68921.0,883.0,Oceania
2023-05-17,0.0,0.0,68921.0,883.0,Oceania
2023-05-18,0.0,0.0,68921.0,883.0,Oceania
2023-05-19,0.0,0.0,68921.0,883.0,Oceania
2023-05-20,0.0,0.0,68921.0,883.0,Oceania
2023-05-21,0.0,0.0,68921.0,883.0,Oceania
2023-05-22,0.0,0.0,68921.0,883.0,Oceania
2023-05-23,0.0,0.0,68921.0,883.0,Oceania
2023-05-24,0.0,0.0,68921.0,883.0,Oceania
2023-05-25,0.0,0.0,68921.0,883.0,Oceania
2023-05-26,0.0,0.0,68921.0,883.0,Oceania
2023-05-27,0.0,0.0,68921.0,883.0,Oceania
2023-05-28,0.0,0.0,68921.0,883.0,Oceania
2023-05-29,0.0,0.0,68921.0,883.0,Oceania
2023-05-30,0.0,0.0,68921.0,883.0,Oceania
2023-05-31,0.0,0.0,68921.0,883.0,Oceania
2023-06-01,0.0,0.0,68921.0,883.0,Oceania
2023-06-02,0.0,0.0,68921.0,883.0,Oceania
2023-06-03,0.0,0.0,68921.0,883.0,Oceania
2023-06-04,0.0,0.0,68921.0,883.0,Oceania
2023-06-05,0.0,0.0,68921.0,883.0,Oceania
2023-06-06,0.0,0.0,68921.0,883.0,Oceania
2023-06-07,0.0,0.0,68921.0,883.0,Oceania
2023-06-08,0.0,0.0,68921.0,883.0,Oceania
2023-06-09,0.0,0.0,68921.0,883.0,Oceania
2023-06-10,0.0,0.0,68921.0,883.0,Oceania
2023-06-11,108.0,1.0,69029.0,884.0,Oceania
2023-06-12,0.0,0.0,69029.0,884.0,Oceania
2023-06-13,0.0,0.0,69029.0,884.0,Oceania
2023-06-14,0.0,0.0,69029.0,884.0,Oceania
2023-06-15,0.0,0.0,69029.0,884.0,Oceania
2023-06-16,0.0,0.0,69029.0,884.0,Oceania
2023-06-17,0.0,0.0,69029.0,884.0,Oceania
2023-06-18,7.0,1.0,69036.0,885.0,Oceania
2023-06-19,0.0,0.0,69036.0,885.0,Oceania
2023-06-20,0.0,0.0,69036.0,885.0,Oceania
2023-06-21,0.0,0.0,69036.0,885.0,Oceania
2023-06-22,0.0,0.0,69036.0,885.0,Oceania
2023-06-23,0.0,0.0,69036.0,885.0,Oceania
2023-06-24,0.0,0.0,69036.0,885.0,Oceania
2023-06-25,0.0,0.0,69036.0,885.0,Oceania
2023-06-26,0.0,0.0,69036.0,885.0,Oceania
2023-06-27,0.0,0.0,69036.0,885.0,Oceania
2023-06-28,0.0,0.0,69036.0,885.0,Oceania
2023-06-29,0.0,0.0,69036.0,885.0,Oceania
2023-06-30,0.0,0.0,69036.0,885.0,Oceania
2023-07-01,0.0,0.0,69036.0,885.0,Oceania
2023-07-02,11.0,0.0,69047.0,885.0,Oceania
2023-07-03,0.0,0.0,69047.0,885.0,Oceania
2023-07-04,0.0,0.0,69047.0,885.0,Oceania
2023-07-05,0.0,0.0,69047.0,885.0,Oceania
2023-07-06,0.0,0.0,69047.0,885.0,Oceania
2023-07-07,0.0,0.0,69047.0,885.0,Oceania
2023-07-08,0.0,0.0,69047.0,885.0,Oceania
2023-07-09,0.0,0.0,69047.0,885.0,Oceania
2023-07-10,0.0,0.0,69047.0,885.0,Oceania
2023-07-11,0.0,0.0,69047.0,885.0,Oceania
2023-07-12,0.0,0.0,69047.0,885.0,Oceania
2023-07-13,0.0,0.0,69047.0,885.0,Oceania
2023-07-14,0.0,0.0,69047.0,885.0,Oceania
2023-07-15,0.0,0.0,69047.0,885.0,Oceania
2023-07-16,0.0,0.0,69047.0,885.0,Oceania
2023-07-17,0.0,0.0,69047.0,885.0,Oceania
2023-07-18,0.0,0.0,69047.0,885.0,Oceania
2023-07-19,0.0,0.0,69047.0,885.0,Oceania
2023-07-20,0.0,0.0,69047.0,885.0,Oceania
2023-07-21,0.0,0.0,69047.0,885.0,Oceania
2023-07-22,0.0,0.0,69047.0,885.0,Oceania
2023-07-23,0.0,0.0,69047.0,885.0,Oceania
